date,state,positive,negative,totalTestResults,death
2020-04-07,VA,3333,25312,28645,63
2020-04-08,VA,3645,27000,30645,75
2020-04-09,VA,4042,28984,33026,109
2020-04-10,VA,4509,30950,35459,121
2020-04-11,VA,5077,32922,37999,130
2020-04-12,VA,5274,34711,39985,141
2020-04-13,VA,5747,35654,41401,149
2020-04-14,VA,6171,36592,42763,154
2020-04-15,VA,6500,37669,44169,195
2020-04-16,VA,6889,39555,46444,208
2020-04-17,VA,7491,41506,48997,231
2020-04-18,VA,8053,43878,51931,258
2020-04-19,VA,8537,46196,54733,277
2020-04-20,VA,8990,47745,56735,300
2020-04-21,VA,9630,48724,58354,324
2020-04-22,VA,10266,50512,60778,349
2020-04-23,VA,10998,53891,64889,372
2020-04-24,VA,11594,57846,69440,410
2020-04-25,VA,12366,60276,72642,436
2020-04-26,VA,12970,63630,76600,448
2020-04-27,VA,13535,67144,80679,458
2020-04-28,VA,14339,68959,83298,492
2020-04-29,VA,14961,70979,85940,522
2020-04-30,VA,15846,75663,91509,552
2020-05-01,VA,16901,89539,106440,581
2020-05-02,VA,17731,84365,102096,616
2020-05-03,VA,18671,89331,108002,660
2020-05-04,VA,19492,92801,112293,684
2020-05-05,VA,20256,93452,113708,713
2020-05-06,VA,20256,93452,113708,713
2020-05-07,VA,21570,101582,123152,769
2020-05-08,VA,22342,107603,129945,812
2020-05-09,VA,23196,113953,137149,827
2020-05-10,VA,24081,118974,143055,839
2020-05-11,VA,25070,125547,150617,850
2020-05-12,VA,25800,129529,155329,891
2020-05-13,VA,26746,134646,161392,927
2020-05-14,VA,27813,139017,166830,955
2020-05-15,VA,28672,149342,178014,977
2020-05-16,VA,29683,155885,185568,1002
2020-05-17,VA,30388,159973,190361,1009
2020-05-18,VA,31140,165086,196226,1014
2020-05-19,VA,32145,170644,202789,1041
2020-05-20,VA,32908,179718,212626,1074
2020-05-21,VA,34137,184462,218599,1099
2020-05-22,VA,34950,190225,225175,1136
2020-05-23,VA,35749,196721,232470,1159
2020-05-24,VA,36244,207841,244085,1171
2020-05-25,VA,37727,221023,258750,1208
2020-05-26,VA,39342,227839,267181,1236
2020-05-27,VA,40249,236798,277047,1281
2020-05-28,VA,41401,245880,287281,1338
2020-05-29,VA,42533,255844,298377,1358
2020-05-30,VA,43611,261901,305512,1370
2020-05-31,VA,44607,270784,315391,1375
2020-06-01,VA,45398,279321,324719,1392
2020-06-02,VA,46239,282650,328889,1407
2020-06-03,VA,46905,295482,342387,1428
2020-06-04,VA,47856,305734,353590,1445
2020-06-05,VA,48532,315238,363770,1453
2020-06-06,VA,49397,321734,371131,1460
2020-06-07,VA,50681,329135,379816,1472
2020-06-08,VA,51251,332341,383592,1477
2020-06-09,VA,51738,339118,390856,1496
2020-06-10,VA,52177,346187,398364,1514
2020-06-11,VA,52647,354750,407397,1520
2020-06-12,VA,53211,397319,450530,1534
2020-06-13,VA,53869,406124,459993,1541
2020-06-14,VA,54506,414494,469000,1546
2020-06-15,VA,54886,424113,478999,1552
2020-06-16,VA,55331,430107,485438,1570
2020-06-17,VA,55775,438566,494341,1583
2020-06-18,VA,56238,445830,502068,1586
2020-06-19,VA,56793,455618,512411,1602
2020-06-20,VA,57443,473961,531404,1607
2020-06-21,VA,57994,487682,545676,1611
2020-06-22,VA,58465,499658,558123,1620
2020-06-23,VA,58994,509383,568377,1645
2020-06-24,VA,59514,517057,576571,1661
2020-06-25,VA,59946,533020,592966,1675
2020-06-26,VA,60570,545893,606463,1700
2020-06-27,VA,61247,556679,617926,1724
2020-06-28,VA,61736,566592,628328,1732
2020-06-29,VA,62189,574183,636372,1740
2020-06-30,VA,62787,582247,645034,1763
2020-07-01,VA,63203,595430,658633,1786
2020-07-02,VA,63735,610521,674256,1816
2020-07-03,VA,64393,623967,688360,1845
2020-07-04,VA,65109,634120,699229,1849
2020-07-05,VA,65748,643607,709355,1853
2020-07-06,VA,66102,649011,715113,1853
2020-07-07,VA,66740,661377,728117,1881
2020-07-08,VA,67375,670624,737999,1905
2020-07-09,VA,67988,685440,753428,1937
2020-07-10,VA,68931,699794,768725,1958
2020-07-11,VA,69782,716553,786335,1962
2020-07-12,VA,70670,733375,804045,1966
2020-07-13,VA,71642,742373,814015,1968
2020-07-14,VA,72443,758407,830850,1977
2020-07-15,VA,73527,771455,844982,1992
2020-07-16,VA,74431,786742,861173,2007
2020-07-17,VA,75433,801271,876704,2013
2020-07-18,VA,76373,813328,889701,2025
2020-07-19,VA,77430,829933,907363,2027
2020-07-20,VA,78375,842086,920461,2031
2020-07-21,VA,79371,860721,940092,2048
2020-07-22,VA,80393,873794,954187,2051
2020-07-23,VA,81237,890963,972200,2054
2020-07-24,VA,82364,907935,990299,2067
2020-07-25,VA,83609,926834,1010443,2075
2020-03-16,VI,1,0,1,0
2020-03-17,VI,2,0,2,0
2020-03-18,VI,2,0,2,0
2020-03-19,VI,3,0,3,0
2020-03-20,VI,3,0,3,0
2020-03-21,VI,6,0,6,0
2020-03-22,VI,6,0,6,0
2020-03-23,VI,17,0,17,0
2020-03-24,VI,17,0,17,0
2020-03-25,VI,17,55,72,0
2020-03-26,VI,17,55,72,0
2020-03-27,VI,19,55,74,0
2020-03-28,VI,22,106,128,0
2020-03-29,VI,23,123,146,0
2020-03-30,VI,30,126,156,0
2020-03-31,VI,30,126,156,0
2020-04-01,VI,30,126,156,0
2020-04-02,VI,33,149,182,0
2020-04-03,VI,38,154,192,0
2020-04-04,VI,40,184,224,0
2020-04-05,VI,42,206,248,1
2020-04-06,VI,43,222,265,1
2020-04-07,VI,43,222,265,1
2020-04-08,VI,45,242,287,1
2020-04-09,VI,46,251,297,1
2020-04-10,VI,50,273,323,1
2020-04-11,VI,51,299,350,1
2020-04-12,VI,51,299,350,1
2020-04-13,VI,51,322,373,1
2020-04-14,VI,51,326,377,1
2020-04-15,VI,51,331,382,1
2020-04-16,VI,51,357,408,1
2020-04-17,VI,51,373,424,2
2020-04-18,VI,53,390,443,3
2020-04-19,VI,53,548,601,3
2020-04-20,VI,53,554,607,3
2020-04-21,VI,54,574,628,3
2020-04-22,VI,54,583,637,3
2020-04-23,VI,54,583,637,3
2020-04-24,VI,54,642,696,3
2020-04-25,VI,55,693,748,3
2020-04-26,VI,57,700,757,4
2020-04-27,VI,59,716,775,4
2020-04-28,VI,59,719,778,4
2020-04-29,VI,62,732,794,4
2020-04-30,VI,66,807,873,4
2020-05-01,VI,66,811,877,4
2020-05-02,VI,66,922,988,4
2020-05-03,VI,66,951,1017,4
2020-05-04,VI,66,965,1031,4
2020-05-05,VI,66,973,1039,4
2020-05-06,VI,66,990,1056,4
2020-05-07,VI,66,990,1056,4
2020-05-08,VI,68,1024,1092,4
2020-05-09,VI,68,1024,1092,4
2020-05-10,VI,69,1102,1171,4
2020-05-11,VI,69,1110,1179,5
2020-05-12,VI,69,1115,1184,6
2020-05-13,VI,69,1128,1197,6
2020-05-14,VI,69,1164,1233,6
2020-05-15,VI,69,1194,1263,6
2020-05-16,VI,69,1194,1263,6
2020-05-17,VI,69,1278,1347,6
2020-05-18,VI,69,1278,1347,6
2020-05-19,VI,69,1298,1367,6
2020-05-20,VI,69,1314,1383,6
2020-05-21,VI,69,1314,1383,6
2020-05-22,VI,69,1343,1412,6
2020-05-23,VI,69,1343,1412,6
2020-05-24,VI,69,1343,1412,6
2020-05-25,VI,69,1343,1412,6
2020-05-26,VI,69,1425,1494,6
2020-05-27,VI,69,1442,1511,6
2020-05-28,VI,69,1617,1686,6
2020-05-29,VI,69,1633,1702,6
2020-05-30,VI,69,1633,1702,6
2020-05-31,VI,69,1633,1702,6
2020-06-01,VI,70,1741,1811,6
2020-06-02,VI,70,1936,2006,6
2020-06-03,VI,70,1956,2026,6
2020-06-04,VI,71,1975,2046,6
2020-06-05,VI,71,1980,2051,6
2020-06-06,VI,71,2125,2196,6
2020-06-07,VI,71,2125,2196,6
2020-06-08,VI,71,2128,2199,6
2020-06-09,VI,71,2137,2208,6
2020-06-10,VI,72,2169,2241,6
2020-06-11,VI,72,2180,2252,6
2020-06-12,VI,72,2221,2293,6
2020-06-13,VI,72,2284,2356,6
2020-06-14,VI,72,2305,2377,6
2020-06-15,VI,73,2305,2378,6
2020-06-16,VI,73,2305,2378,6
2020-06-17,VI,73,2354,2427,6
2020-06-18,VI,73,2354,2427,6
2020-06-19,VI,74,2450,2524,6
2020-06-20,VI,74,2492,2566,6
2020-06-21,VI,76,2502,2578,6
2020-06-22,VI,76,2502,2578,6
2020-06-23,VI,76,2544,2620,6
2020-06-24,VI,78,2593,2671,6
2020-06-25,VI,80,2654,2734,6
2020-06-26,VI,81,2705,2786,6
2020-06-27,VI,81,2746,2827,6
2020-06-28,VI,81,2746,2827,6
2020-06-29,VI,81,2746,2827,6
2020-06-30,VI,84,2819,2903,6
2020-07-01,VI,90,2876,2966,6
2020-07-02,VI,92,2924,3016,6
2020-07-03,VI,98,2963,3061,6
2020-07-04,VI,111,3060,3171,6
2020-07-05,VI,111,3060,3171,6
2020-07-06,VI,112,3118,3230,6
2020-07-07,VI,116,3183,3299,6
2020-07-08,VI,122,3273,3395,6
2020-07-09,VI,144,3370,3514,6
2020-07-10,VI,153,3473,3626,6
2020-07-11,VI,167,3640,3807,6
2020-07-12,VI,181,3908,4089,6
2020-07-13,VI,206,4084,4290,6
2020-07-14,VI,206,4084,4290,6
2020-07-15,VI,243,4637,4880,6
2020-07-16,VI,249,5036,5285,6
2020-07-17,VI,263,5790,6053,6
2020-07-18,VI,283,6239,6522,6
2020-07-19,VI,297,6587,6884,6
2020-07-20,VI,304,6617,6921,6
2020-07-21,VI,308,6853,7161,6
2020-07-22,VI,320,7146,7466,7
2020-07-23,VI,336,7500,7836,7
2020-07-24,VI,336,7500,7836,7
2020-07-25,VI,352,7901,8253,7
2020-03-06,VT,0,0,0,0
2020-03-07,VT,1,25,26,0
2020-03-08,VT,1,30,31,0
2020-03-09,VT,1,36,37,0
2020-03-10,VT,1,60,61,0
2020-03-11,VT,2,91,93,0
2020-03-12,VT,2,136,138,0
2020-03-13,VT,5,223,228,0
2020-03-14,VT,8,332,340,0
2020-03-15,VT,12,405,417,0
2020-03-16,VT,17,487,504,0
2020-03-17,VT,19,581,600,0
2020-03-18,VT,21,637,658,0
2020-03-19,VT,28,764,792,0
2020-03-20,VT,44,957,1001,2
2020-03-21,VT,52,1080,1132,2
2020-03-22,VT,76,1204,1280,2
2020-03-23,VT,97,1424,1521,5
2020-03-24,VT,125,1569,1694,7
2020-03-25,VT,160,1810,1970,8
2020-03-26,VT,185,2744,2929,9
2020-03-27,VT,213,2868,3081,10
2020-03-28,VT,234,3192,3426,12
2020-03-29,VT,256,3483,3739,12
2020-03-30,VT,293,3718,4011,12
2020-03-31,VT,320,3949,4269,13
2020-04-01,VT,359,4162,4521,16
2020-04-02,VT,390,4384,4774,17
2020-04-03,VT,460,4865,5325,17
2020-04-04,VT,512,5242,5754,20
2020-04-05,VT,543,5830,6373,22
2020-04-06,VT,575,6161,6736,23
2020-04-07,VT,608,6645,7253,23
2020-04-08,VT,631,7001,7632,23
2020-04-09,VT,680,7218,7898,23
2020-04-10,VT,713,7502,8215,24
2020-04-11,VT,733,8063,8796,25
2020-04-12,VT,754,8724,9478,27
2020-04-13,VT,761,9275,10036,28
2020-04-14,VT,770,9491,10261,29
2020-04-15,VT,779,9913,10692,30
2020-04-16,VT,792,10259,11051,35
2020-04-17,VT,802,10813,11615,35
2020-04-18,VT,813,11212,12025,38
2020-04-19,VT,817,11450,12267,38
2020-04-20,VT,820,11671,12491,38
2020-04-21,VT,828,11767,12595,40
2020-04-22,VT,831,12097,12928,40
2020-04-23,VT,834,12420,13254,43
2020-04-24,VT,843,12808,13651,44
2020-04-25,VT,852,13270,14122,46
2020-04-26,VT,855,13518,14373,46
2020-04-27,VT,862,13819,14681,47
2020-04-28,VT,862,13947,14809,47
2020-04-29,VT,866,14155,15021,47
2020-04-30,VT,879,14357,15236,49
2020-05-01,VT,885,14930,15815,50
2020-05-02,VT,896,15232,16128,51
2020-05-03,VT,901,15570,16471,52
2020-05-04,VT,906,15889,16795,52
2020-05-05,VT,909,16065,16974,52
2020-05-06,VT,914,16281,17195,52
2020-05-07,VT,916,16690,17606,53
2020-05-08,VT,918,17222,18140,53
2020-05-09,VT,926,17690,18616,53
2020-05-10,VT,926,18167,19093,53
2020-05-11,VT,927,18797,19724,53
2020-05-12,VT,929,19107,20036,53
2020-05-13,VT,930,19708,20638,53
2020-05-14,VT,931,20497,21428,53
2020-05-15,VT,932,21237,22169,53
2020-05-16,VT,940,22197,23137,53
2020-05-17,VT,940,22974,23914,54
2020-05-18,VT,944,23547,24491,54
2020-05-19,VT,944,24114,25058,54
2020-05-20,VT,944,24114,25058,54
2020-05-21,VT,950,24751,25701,54
2020-05-22,VT,952,24781,25733,54
2020-05-23,VT,954,26470,27424,54
2020-05-24,VT,956,27634,28590,54
2020-05-25,VT,962,28707,29669,54
2020-05-26,VT,967,29456,30423,54
2020-05-27,VT,971,30028,30999,54
2020-05-28,VT,974,30178,31152,55
2020-05-29,VT,975,30910,31885,55
2020-05-30,VT,977,31690,32667,55
2020-05-31,VT,981,32989,33970,55
2020-06-01,VT,983,34343,35326,55
2020-06-02,VT,988,35631,36619,55
2020-06-03,VT,990,36205,37195,55
2020-06-04,VT,1026,36808,37834,55
2020-06-05,VT,1027,38090,39117,55
2020-06-06,VT,1046,39037,40083,55
2020-06-07,VT,1063,40155,41218,55
2020-06-08,VT,1075,41723,42798,55
2020-06-09,VT,1084,43144,44228,55
2020-06-10,VT,1095,44647,45742,55
2020-06-11,VT,1110,46099,47209,55
2020-06-12,VT,1119,47515,48634,55
2020-06-13,VT,1125,48808,49933,55
2020-06-14,VT,1127,49855,50982,55
2020-06-15,VT,1128,51429,52557,55
2020-06-16,VT,1131,51759,52890,55
2020-06-17,VT,1130,52533,53663,55
2020-06-18,VT,1135,53610,54745,56
2020-06-19,VT,1144,54743,55887,56
2020-06-20,VT,1147,55881,57028,56
2020-06-21,VT,1159,56686,57845,56
2020-06-22,VT,1163,57444,58607,56
2020-06-23,VT,1164,58164,59328,56
2020-06-24,VT,1184,58676,59860,56
2020-06-25,VT,1191,59518,60709,56
2020-06-26,VT,1198,60391,61589,56
2020-06-27,VT,1200,61523,62723,56
2020-06-28,VT,1202,62663,63865,56
2020-06-29,VT,1208,63785,64993,56
2020-06-30,VT,1208,64556,65764,56
2020-07-01,VT,1210,65082,66292,56
2020-07-02,VT,1227,66114,67341,56
2020-07-03,VT,1236,67159,68395,56
2020-07-04,VT,1238,68159,69397,56
2020-07-05,VT,1249,68775,70024,56
2020-07-06,VT,1251,69102,70353,56
2020-07-07,VT,1254,69859,71113,56
2020-07-08,VT,1256,70500,71756,56
2020-07-09,VT,1272,71477,72749,56
2020-07-10,VT,1277,72821,74098,56
2020-07-11,VT,1283,73749,75032,56
2020-07-12,VT,1296,74555,75851,56
2020-07-13,VT,1301,75280,76581,56
2020-07-14,VT,1305,76319,77624,56
2020-07-15,VT,1318,77040,78358,56
2020-07-16,VT,1325,77715,79040,56
2020-07-17,VT,1334,78032,79366,56
2020-07-18,VT,1338,79108,80446,56
2020-07-19,VT,1350,81150,82500,56
2020-07-20,VT,1360,82508,83868,56
2020-07-21,VT,1366,83581,84947,56
2020-07-22,VT,1366,84376,85742,56
2020-07-23,VT,1377,85205,86582,56
2020-07-24,VT,1385,86307,87692,56
2020-07-25,VT,1396,87420,88816,56
2020-01-22,WA,2,0,2,0
2020-01-23,WA,2,0,2,0
2020-01-24,WA,2,0,2,0
2020-01-25,WA,2,0,2,0
2020-01-26,WA,2,0,2,0
2020-01-27,WA,2,0,2,0
2020-01-28,WA,2,0,2,0
2020-01-29,WA,3,0,3,0
2020-01-30,WA,3,0,3,0
2020-01-31,WA,3,0,3,0
2020-02-01,WA,4,0,4,0
2020-02-02,WA,6,0,6,0
2020-02-03,WA,7,0,7,0
2020-02-04,WA,8,0,8,0
2020-02-05,WA,8,0,8,0
2020-02-06,WA,11,0,11,0
2020-02-07,WA,12,0,12,0
2020-02-08,WA,13,0,13,0
2020-02-09,WA,13,0,13,0
2020-02-10,WA,16,0,16,0
2020-02-11,WA,17,0,17,0
2020-02-12,WA,18,0,18,0
2020-02-13,WA,18,0,18,0
2020-02-14,WA,21,0,21,0
2020-02-15,WA,28,0,28,0
2020-02-16,WA,35,0,35,0
2020-02-17,WA,50,0,50,0
2020-02-18,WA,59,0,59,0
2020-02-19,WA,69,0,69,0
2020-02-20,WA,82,0,82,0
2020-02-21,WA,93,0,93,0
2020-02-22,WA,106,0,106,0
2020-02-23,WA,122,0,122,0
2020-02-24,WA,148,0,148,0
2020-02-25,WA,179,0,179,0
2020-02-26,WA,208,0,208,2
2020-02-27,WA,235,0,235,2
2020-02-28,WA,275,0,275,4
2020-02-29,WA,299,17,316,5
2020-03-01,WA,377,12,389,8
2020-03-02,WA,450,123,573,11
2020-03-03,WA,534,264,798,14
2020-03-04,WA,626,417,1043,16
2020-03-05,WA,731,672,1403,20
2020-03-06,WA,813,1066,1879,26
2020-03-07,WA,912,1370,2282,27
2020-03-08,WA,1065,1740,2805,31
2020-03-09,WA,1237,2592,3829,35
2020-03-10,WA,1453,4160,5613,37
2020-03-11,WA,1665,6215,7880,40
2020-03-12,WA,1921,9723,11644,44
2020-03-13,WA,2218,13660,15878,47
2020-03-14,WA,2484,15723,18207,51
2020-03-15,WA,2738,17158,19896,57
2020-03-16,WA,3107,21684,24791,69
2020-03-17,WA,3432,25997,29429,78
2020-03-18,WA,3810,30359,34169,82
2020-03-19,WA,4146,34573,38719,92
2020-03-20,WA,4551,38229,42780,104
2020-03-21,WA,4837,40285,45122,111
2020-03-22,WA,5121,41889,47010,126
2020-03-23,WA,5568,46745,52313,137
2020-03-24,WA,5923,51617,57540,146
2020-03-25,WA,6329,56218,62547,159
2020-03-26,WA,6700,60318,67018,183
2020-03-27,WA,7076,64302,71378,199
2020-03-28,WA,7397,66582,73979,220
2020-03-29,WA,7715,68097,75812,237
2020-03-30,WA,8120,72842,80962,248
2020-03-31,WA,8431,77237,85668,262
2020-04-01,WA,8869,81516,90385,282
2020-04-02,WA,9201,86091,95292,310
2020-04-03,WA,9485,90661,100146,338
2020-04-04,WA,9732,93028,102760,365
2020-04-05,WA,9953,94759,104712,386
2020-04-06,WA,10282,99566,109848,407
2020-04-07,WA,10547,104530,115077,429
2020-04-08,WA,10831,109050,119881,443
2020-04-09,WA,11118,113069,124187,459
2020-04-10,WA,11395,117091,128486,476
2020-04-11,WA,11605,118957,130562,494
2020-04-12,WA,11775,120218,131993,509
2020-04-13,WA,12079,124134,136213,526
2020-04-14,WA,12303,128219,140522,542
2020-04-15,WA,12619,132049,144668,551
2020-04-16,WA,12872,136144,149016,571
2020-04-17,WA,13174,140294,153468,585
2020-04-18,WA,13407,142307,155714,598
2020-04-19,WA,13583,143808,157391,615
2020-04-20,WA,13890,147889,161779,629
2020-04-21,WA,14133,151848,165981,640
2020-04-22,WA,14375,156030,170405,647
2020-04-23,WA,14628,160115,174743,654
2020-04-24,WA,14913,165339,180252,659
2020-04-25,WA,15110,168153,183263,665
2020-04-26,WA,15292,169749,185041,738
2020-04-27,WA,15566,174592,190158,749
2020-04-28,WA,15798,179707,195505,765
2020-04-29,WA,16042,184386,200428,786
2020-04-30,WA,16309,189001,205310,801
2020-05-01,WA,16653,193449,210102,814
2020-05-02,WA,16802,195619,212421,824
2020-05-03,WA,16943,196962,213905,830
2020-05-04,WA,17209,202206,219415,834
2020-05-05,WA,17470,207014,224484,841
2020-05-06,WA,17718,212065,229783,862
2020-05-07,WA,17914,216453,234367,870
2020-05-08,WA,18124,221418,239542,891
2020-05-09,WA,18275,223361,241636,905
2020-05-10,WA,18449,224548,242997,921
2020-05-11,WA,18741,229099,247840,931
2020-05-12,WA,18952,233864,252816,945
2020-05-13,WA,19179,238384,257563,962
2020-05-14,WA,19424,243144,262568,975
2020-05-15,WA,19650,248322,267972,983
2020-05-16,WA,19838,250963,270801,992
2020-05-17,WA,19991,252780,272771,1000
2020-05-18,WA,20286,259467,279753,1001
2020-05-19,WA,20535,266314,286849,1002
2020-05-20,WA,20784,271703,292487,1031
2020-05-21,WA,20988,276171,297159,1037
2020-05-22,WA,21283,280444,301727,1044
2020-05-23,WA,21492,282906,304398,1050
2020-05-24,WA,21652,285088,306740,1055
2020-05-25,WA,21909,287314,309223,1061
2020-05-26,WA,22184,293934,316118,1070
2020-05-27,WA,22483,299378,321861,1078
2020-05-28,WA,22753,304340,327093,1095
2020-05-29,WA,23047,309438,332485,1106
2020-05-30,WA,23275,312508,335783,1111
2020-05-31,WA,23456,314671,338127,1118
2020-06-01,WA,23798,320527,344325,1118
2020-06-02,WA,24086,326646,350732,1124
2020-06-03,WA,24385,331675,356060,1129
2020-06-04,WA,24677,335972,360649,1135
2020-06-05,WA,25023,341885,366908,1138
2020-06-06,WA,25227,345430,370657,1149
2020-06-07,WA,25419,347610,373029,1153
2020-06-08,WA,25732,355573,381305,1159
2020-06-09,WA,26004,365086,391090,1161
2020-06-10,WA,26281,376364,402645,1176
2020-06-11,WA,26559,387295,413854,1190
2020-06-12,WA,26825,396220,423045,1194
2020-06-13,WA,26985,402149,429134,1204
2020-06-14,WA,27095,405799,432894,1213
2020-06-15,WA,27493,416076,443569,1217
2020-06-16,WA,27925,426586,454511,1221
2020-06-17,WA,28255,435169,463424,1231
2020-06-18,WA,28575,441468,470043,1226
2020-06-19,WA,28666,445796,474462,1245
2020-06-20,WA,28680,446471,475151,1255
2020-06-21,WA,28225,437844,466069,1265
2020-06-22,WA,28680,446258,474938,1270
2020-06-23,WA,28870,448334,477204,1276
2020-06-24,WA,29386,457673,487059,1284
2020-06-25,WA,29869,465629,495498,1293
2020-06-26,WA,30367,475428,505795,1300
2020-06-27,WA,30855,483573,514428,1304
2020-06-28,WA,31404,494398,525802,1310
2020-06-29,WA,31752,502691,534443,1310
2020-06-30,WA,32253,515967,548220,1320
2020-07-01,WA,32824,524451,557275,1332
2020-07-02,WA,33435,538529,571964,1339
2020-07-03,WA,34151,550838,584989,1342
2020-07-04,WA,34778,565197,599975,1352
2020-07-05,WA,35247,572029,607276,1354
2020-07-06,WA,35898,576808,612706,1359
2020-07-07,WA,36985,592271,629256,1370
2020-07-08,WA,37420,598104,635524,1384
2020-07-09,WA,37941,607131,645072,1394
2020-07-10,WA,38581,621749,660330,1409
2020-07-11,WA,39218,629248,668466,1424
2020-07-12,WA,39218,629248,668466,1424
2020-07-13,WA,40656,645349,686005,1438
2020-07-14,WA,41757,666517,708274,1399
2020-07-15,WA,42304,675930,718234,1404
2020-07-16,WA,43046,690840,733886,1421
2020-07-17,WA,44313,708861,753174,1427
2020-07-18,WA,45067,722590,767657,1434
2020-07-19,WA,46026,745760,791786,1444
2020-07-20,WA,46946,762393,809339,1447
2020-07-21,WA,47743,778611,826354,1453
2020-07-22,WA,48575,792609,841184,1465
2020-07-23,WA,49247,805905,855152,1468
2020-07-24,WA,50009,820754,870763,1482
2020-07-25,WA,50824,833158,883982,1495
2020-03-04,WI,1,19,20,0
2020-03-05,WI,1,19,20,0
2020-03-06,WI,1,31,32,0
2020-03-07,WI,1,31,32,0
2020-03-08,WI,1,31,32,0
2020-03-09,WI,1,36,37,0
2020-03-10,WI,2,36,38,0
2020-03-11,WI,3,43,46,0
2020-03-12,WI,9,84,93,0
2020-03-13,WI,23,169,192,0
2020-03-14,WI,23,169,192,0
2020-03-15,WI,37,313,350,0
2020-03-16,WI,56,504,560,0
2020-03-17,WI,83,1038,1121,0
2020-03-18,WI,121,1577,1698,0
2020-03-19,WI,174,2192,2366,0
2020-03-20,WI,235,3455,3690,3
2020-03-21,WI,315,4628,4943,4
2020-03-22,WI,425,6230,6655,4
2020-03-23,WI,466,7050,7516,5
2020-03-24,WI,525,8237,8762,5
2020-03-25,WI,667,10089,10756,7
2020-03-26,WI,806,11583,12389,8
2020-03-27,WI,969,13140,14109,13
2020-03-28,WI,1134,15232,16366,13
2020-03-29,WI,1276,16550,17826,13
2020-03-30,WI,1422,15856,17278,14
2020-03-31,WI,1585,17375,18960,16
2020-04-01,WI,1821,18819,20640,24
2020-04-02,WI,2040,20317,22357,31
2020-04-03,WI,2263,22377,24640,37
2020-04-04,WI,2476,23859,26335,56
2020-04-05,WI,2643,25169,27812,68
2020-04-06,WI,2866,26574,29440,77
2020-04-07,WI,3064,28512,31576,92
2020-04-08,WI,3279,30115,33394,99
2020-04-09,WI,3443,31424,34867,111
2020-04-10,WI,3665,33225,36890,128
2020-04-11,WI,3822,34680,38502,137
2020-04-12,WI,3964,35916,39880,144
2020-04-13,WI,4080,36769,40849,154
2020-04-14,WI,4246,37997,42243,170
2020-04-15,WI,4453,39326,43779,182
2020-04-16,WI,4636,40974,45610,197
2020-04-17,WI,4839,42365,47204,205
2020-04-18,WI,5013,43962,48975,211
2020-04-19,WI,5176,45323,50499,220
2020-04-20,WI,5353,46603,51956,230
2020-04-21,WI,5509,47841,53350,242
2020-04-22,WI,5766,49502,55268,246
2020-04-23,WI,6011,51456,57467,257
2020-04-24,WI,6364,54573,60937,262
2020-04-25,WI,6715,57138,63853,266
2020-04-26,WI,6963,59235,66198,272
2020-04-27,WI,7161,61311,68472,281
2020-04-28,WI,7391,63535,70926,300
2020-04-29,WI,7660,66630,74290,308
2020-04-30,WI,8052,69394,77446,316
2020-05-01,WI,8550,72566,81116,327
2020-05-02,WI,8920,75570,84490,334
2020-05-03,WI,9227,77997,87224,339
2020-05-04,WI,9538,80467,90005,340
2020-05-05,WI,9896,83967,93863,353
2020-05-06,WI,10262,87826,98088,362
2020-05-07,WI,10621,93035,103656,374
2020-05-08,WI,11030,97265,108295,384
2020-05-09,WI,11402,101935,113337,398
2020-05-10,WI,11694,105163,116857,400
2020-05-11,WI,11920,108033,119953,409
2020-05-12,WI,12131,112748,124879,418
2020-05-13,WI,12449,117111,129560,421
2020-05-14,WI,12869,122598,135467,434
2020-05-15,WI,13344,128657,142001,445
2020-05-16,WI,13878,134206,148084,453
2020-05-17,WI,14257,139674,153931,453
2020-05-18,WI,14442,144502,158944,459
2020-05-19,WI,14692,148237,162929,467
2020-05-20,WI,15269,154300,169569,481
2020-05-21,WI,15792,163238,179030,487
2020-05-22,WI,16340,172703,189043,496
2020-05-23,WI,16843,179329,196172,507
